------------------------------------------------------------
 vsweep_high=0
------------------------------------------------------------
Voltage (V), Current (A/cm2)
        -0.357124242,      -0.000273451472
        -0.392836667,      -0.000293499241
        -0.428549091,       -0.00031310007
        -0.464261515,      -0.000332290358
        -0.499973939,      -0.000351099295
        -0.535686364,      -0.000369550509
        -0.571398788,      -0.000387666133
        -0.607111212,      -0.000405461615
        -0.642823636,       -0.00042295296
        -0.678536061,      -0.000440158982
        -0.714248485,      -0.000457086077
        -0.749960909,       -0.00047374381
        -0.785673333,      -0.000490156381
        -0.821385758,      -0.000506330952
        -0.857098182,      -0.000522257295
        -0.892810606,      -0.000537953438
         -0.92852303,      -0.000553455457
        -0.964235455,      -0.000568761628
        -0.999947879,      -0.000583840629
          -1.0356603,       -0.00059869828
         -1.07137273,      -0.000613390338
         -1.10708515,      -0.000627951619
         -1.14279758,      -0.000642344633
            -1.17851,      -0.000656509767
         -1.21422242,      -0.000670454871
         -1.24993485,      -0.000684263852
         -1.28564727,      -0.000698008192
          -1.3213597,      -0.000711664959
         -1.35707212,      -0.000725136116
         -1.39278455,      -0.000738350677
         -1.42849697,      -0.000751343565
         -1.46420939,       -0.00076423445
         -1.49992182,      -0.000777129373
         -1.53563424,      -0.000790031191
         -1.57134667,      -0.000802832356
         -1.60705909,      -0.000815395858
         -1.64277152,      -0.000827659985
         -1.67848394,      -0.000839687771
         -1.71419636,      -0.000851630365
         -1.74990879,      -0.000863634604
         -1.78562121,      -0.000875753259
         -1.82133364,      -0.000887909345
         -1.85704606,      -0.000899936328
         -1.89275848,      -0.000911671974
         -1.92847091,      -0.000923049094
         -1.96418333,      -0.000934131676
         -1.99989576,      -0.000945084205
         -2.03560818,      -0.000956097287
         -2.07132061,      -0.000967304373
         -2.10703303,      -0.000978721608
         -2.14274545,       -0.00099023574
         -2.17845788,       -0.00100164894
          -2.2141703,       -0.00101276241
         -2.24988273,        -0.0010234587
         -2.28559515,       -0.00103374545
         -2.32130758,       -0.00104374819
            -2.35702,       -0.00105366458
         -2.39273242,        -0.0010637013
         -2.42844485,       -0.00107401129
         -2.46415727,        -0.0010846456
          -2.4998697,       -0.00109553261
         -2.53558212,       -0.00110649527
         -2.57129455,       -0.00111730532
         -2.60700697,       -0.00112775616
         -2.64271939,       -0.00113772555
         -2.67843182,       -0.00114720598
         -2.71414424,       -0.00115629827
         -2.74985667,       -0.00116517958
         -2.78556909,       -0.00117406041
         -2.82128152,        -0.0011831407
         -2.85699394,       -0.00119256974
         -2.89270636,       -0.00120241343
         -2.92841879,       -0.00121263457
         -2.96413121,       -0.00122309449
         -2.99984364,       -0.00123358121
         -3.03555606,       -0.00124385976
         -3.07126848,       -0.00125372942
         -3.10698091,       -0.00126306856
         -3.14269333,       -0.00127185421
         -3.17840576,        -0.0012801563
         -3.21411818,       -0.00128811518
         -3.24983061,       -0.00129591294
         -3.28554303,       -0.00130374542
         -3.32125545,        -0.0013117969
         -3.35696788,        -0.0013202171
          -3.3926803,       -0.00132909976
         -3.42839273,       -0.00133846442
         -3.46410515,       -0.00134824594
         -3.49981758,         -0.001358298
            -3.53553,       -0.00136841459

------------------------------------------------------------
 vsweep_high=3.54
------------------------------------------------------------
Voltage (V), Current (A/cm2)
                   0,      -8.28396217e-14
                   0,      -8.28396217e-14
        0.0357124242,       8.48155271e-05
        0.0714248485,       0.000247350614
         0.107137273,       0.000578025126
         0.142849697,        0.00126728595
         0.178562121,        0.00272096975
         0.214274545,        0.00581626324
          0.24998697,         0.0124809003
         0.285699394,         0.0270385593
         0.321411818,         0.0594236429
         0.357124242,          0.133022778
         0.392836667,          0.303576164
         0.428549091,          0.700076994
         0.464261515,           1.58398677
         0.499973939,           3.33646766
         0.535686364,           6.24250169
         0.571398788,           10.2876413
         0.607111212,           15.2586794
         0.642823636,            20.927143
         0.678536061,           27.1199017
         0.714248485,            33.718651
         0.749960909,           40.6440609
         0.785673333,            47.842264
         0.821385758,           55.2757873
         0.857098182,           62.9178095
         0.892810606,           70.7485433
          0.92852303,           78.7529314
         0.964235455,           86.9191555
         0.999947879,           95.2376539
           1.0356603,           103.700466
          1.07137273,           112.300789
          1.10708515,            121.03267
          1.14279758,           129.890798
             1.17851,           138.870354
          1.21422242,           147.966903
          1.24993485,            157.17632
          1.28564727,           166.494734
           1.3213597,           175.918482
          1.35707212,           185.444084
          1.39278455,           195.068212
          1.42849697,           204.787672
          1.46420939,            214.59939
          1.49992182,           224.500399
          1.53563424,           234.487824
          1.57134667,           244.558876
          1.60705909,           254.710842
          1.64277152,           264.941079
          1.67848394,           275.247005
          1.71419636,           285.626094
          1.74990879,           296.075873
          1.78562121,           306.593911
          1.82133364,           317.177818
          1.85704606,           327.825241
          1.89275848,           338.533857
          1.92847091,           349.301372
          1.96418333,           360.125516
          1.99989576,           371.004038
          2.03560818,           381.934705
          2.07132061,           392.915299
          2.10703303,           403.943611
          2.14274545,           415.017445
          2.17845788,           426.134608
           2.2141703,           437.292913
          2.24988273,           448.490175
          2.28559515,            459.72421
          2.32130758,           470.992832
             2.35702,           482.293853
          2.39273242,           493.625082
          2.42844485,           504.984323
          2.46415727,           516.369372
           2.4998697,            527.77802
          2.53558212,           539.208051
          2.57129455,           550.657239
          2.60700697,           562.123352
          2.64271939,           573.604146
          2.67843182,           585.097369
          2.71414424,           596.600761
          2.74985667,           608.112051
          2.78556909,           619.628958
          2.82128152,           631.149194
          2.85699394,           642.670459
          2.89270636,           654.190447
          2.92841879,           665.706842
          2.96413121,            677.21732
          2.99984364,            688.71955
          3.03555606,           700.211192
          3.07126848,           711.689902
          3.10698091,            723.15333
          3.14269333,            734.59912
          3.17840576,           746.024912
          3.21411818,           757.428342
          3.24983061,           768.807046
          3.28554303,           780.158655
          3.32125545,           791.480802
          3.35696788,            802.77112
           3.3926803,           814.027243
          3.42839273,           825.246808
          3.46410515,           836.427457
          3.49981758,           847.566836
             3.53553,           858.662599

